Id_Usuario,Nombre_Película,Género_Película,Duración (minutos),Minutos_vistos,Porcentaje_visualizado,Num_visualizaciones,Calificación_usuario,
764,The Shawshank Redemption,Aventura,167,11,6.59,2,3.3,
845,Inception,Thriller,123,47,38.21,1,1.8,
207,Forrest Gump,Acción,174,54,31.03,3,1.8,
210,Fight Club,Misterio,167,68,40.72,2,3.8,
115,Forrest Gump,Aventura,128,26,20.31,3,4.2,
737,Coco,Comedia,132,24,18.18,1,2,
646,Avengers: Endgame,Misterio,153,144,94.12,2,3,
251,The Shawshank Redemption,Drama,128,40,31.25,4,4.5,
219,Interstellar,Drama,145,65,44.83,7,3.4,
407,La La Land,Fantasía,174,30,17.24,2,1.8,
443,Interstellar,Ciencia Ficción,142,99,69.72,6,2.7,
603,Forrest Gump,Ciencia Ficción,104,23,22.12,4,4.7,
354,Avengers: Endgame,Thriller,83,44,53.01,3,3.2,
888,The Godfather,Misterio,130,22,16.92,3,3.1,
558,Inception,Misterio,90,5,5.56,3,1.9,
550,Gladiator,Drama,96,29,30.21,1,1.3,
142,Gladiator,Comedia,145,135,93.1,1,3.7,
612,Forrest Gump,Comedia,149,52,34.9,1,4.7,
501,Forrest Gump,Romance,152,51,33.55,4,3.3,
840,Interstellar,Comedia,148,129,87.16,6,1.6,
702,The Shawshank Redemption,Aventura,163,93,57.06,3,1.5,
547,La La Land,Ciencia Ficción,108,6,5.56,2,2.9,
659,The Godfather,Comedia,164,136,82.93,2,2.2,
542,Titanic,Animación,152,138,90.79,1,3.1,
846,Forrest Gump,Misterio,171,146,85.38,3,1.8,
507,Gladiator,Comedia,151,134,88.74,4,3.8,
596,Inception,Romance,174,6,3.45,2,4.1,
881,Avengers: Endgame,Thriller,99,2,2.02,3,5.8,
281,Coco,Thriller,106,44,41.51,1,3.6,
424,The Dark Knight,Drama,87,35,40.23,2,4.2,
856,Fight Club,Comedia,164,156,95.12,1,4.6,
270,Forrest Gump,Misterio,140,82,58.57,2,3.6,
154,The Shawshank Redemption,Misterio,107,49,45.79,2,4,
614,Forrest Gump,Ciencia Ficción,166,54,32.53,3,1.1,
727,The Shawshank Redemption,Thriller,149,90,60.4,2,,
662,The Godfather,Drama,82,80,97.56,4,2,
944,Coco,Comedia,148,4,2.7,4,1,
83,The Dark Knight,Thriller,152,11,7.24,3,,
622,Pulp Fiction,Thriller,86,74,86.05,1,3.8,
947,Coco,Misterio,139,6,4.32,2,2.2,
899,The Lord of the Rings,Comedia,83,68,81.93,4,1.1,
426,Inception,Acción,84,41,48.81,4,,
275,Inception,Comedia,90,0,0,4,4.3,
713,The Shawshank Redemption,Aventura,94,47,50,1,3.1,
284,Interstellar,Thriller,143,102,71.33,3,2.3,
980,La La Land,Ciencia Ficción,177,152,85.88,3,3.4,
173,La La Land,Acción,92,10,10.87,4,4.2,
327,The Shawshank Redemption,Romance,86,15,17.44,4,4.8,
718,Interstellar,Drama,85,35,41.18,4,3.1,
63,The Lord of the Rings,Comedia,135,74,54.81,2,3.1,
73,The Matrix,Ciencia Ficción,143,126,88.11,3,4.8,
763,Gladiator,Romance,129,17,13.18,9,2.9,
636,La La Land,Romance,109,53,48.62,4,1.7,
375,Coco,Thriller,101,78,77.23,2,2,
633,Titanic,Aventura,104,81,77.88,2,1.4,
508,The Lord of the Rings,Thriller,107,106,99.07,4,2.4,
787,Inception,Drama,163,98,,2,4.3,
943,Coco,Acción,118,13,11.02,4,2.3,
398,Titanic,Misterio,146,17,11.64,1,4.9,
120,The Godfather,Animación,84,24,28.57,3,3.1,
934,The Shawshank Redemption,Acción,144,38,26.39,3,2.5,
437,The Godfather,Drama,94,60,63.83,1,1.1,
829,La La Land,Misterio,169,52,30.77,6,2,
676,The Dark Knight,Romance,146,117,80.14,1,,
936,The Godfather,Acción,119,42,35.29,4,3.1,
465,Forrest Gump,Misterio,177,136,,1,5,
286,Avengers: Endgame,Comedia,148,73,49.32,2,1,
265,La La Land,Thriller,174,124,71.26,4,1.4,
320,Gladiator,Animación,156,31,19.87,1,4.2,
673,Forrest Gump,Ciencia Ficción,122,66,54.1,2,1.3,
376,The Lord of the Rings,Comedia,80,60,75,2,3.4,
820,Fight Club,Acción,101,50,49.5,1,2.5,
89,La La Land,Fantasía,141,129,91.49,2,1.6,
654,The Shawshank Redemption,Misterio,158,127,80.38,3,2.6,
203,Inception,Romance,105,67,63.81,7,3.5,
821,Titanic,Romance,97,63,64.95,2,4,
739,The Shawshank Redemption,Fantasía,127,25,19.69,3,2.2,
955,Gladiator,Acción,88,1,1.14,3,2.5,
334,Pulp Fiction,Romance,80,39,48.75,2,3.8,
222,Titanic,Aventura,88,3,3.41,3,2,
41,Pulp Fiction,Romance,102,36,35.29,2,1.6,
708,Fight Club,Animación,124,4,3.23,1,3.6,
68,Gladiator,Aventura,81,66,81.48,2,3.6,
988,Avengers: Endgame,Drama,93,25,26.88,1,,
776,The Matrix,Drama,117,43,36.75,4,,
514,The Matrix,Misterio,119,80,67.23,2,,
873,Coco,Aventura,142,101,71.13,1,1.4,
637,The Matrix,Comedia,161,113,70.19,4,3.3,
622,Inception,Misterio,95,69,72.63,2,3.5,
598,Inception,Comedia,172,75,43.6,2,3.4,
937,The Matrix,Animación,154,120,77.92,2,4.9,
632,Pulp Fiction,Thriller,85,67,78.82,3,2.5,
127,Gladiator,Acción,82,20,24.39,4,,
255,The Godfather,Aventura,93,15,16.13,1,3.6,
695,Gladiator,Fantasía,145,8,5.52,4,3,
16,The Lord of the Rings,Ciencia Ficción,175,16,9.14,2,4.4,
477,Coco,Acción,174,112,64.37,2,3.9,
62,The Matrix,Animación,154,119,77.27,3,,
881,Gladiator,Aventura,165,158,95.76,3,3.7,
432,The Dark Knight,Drama,146,25,17.12,7,4.1,
670,Inception,Acción,110,21,19.09,4,2.4,
268,Inception,Comedia,112,84,75,3,3,
35,Pulp Fiction,Fantasía,167,162,97.01,4,2.8,
779,The Godfather,Acción,80,36,45,1,4.1,
576,Coco,Ciencia Ficción,123,43,34.96,4,2.6,
494,The Matrix,Animación,94,91,96.81,4,4.1,
562,The Shawshank Redemption,Animación,116,102,87.93,4,2.8,
469,Titanic,Misterio,106,90,84.91,4,2.7,
767,Pulp Fiction,Animación,127,35,27.56,1,2.8,
661,Pulp Fiction,Misterio,106,44,41.51,3,2.3,
325,The Godfather,Animación,91,3,3.3,1,4.8,
304,Forrest Gump,Ciencia Ficción,146,57,39.04,7,1.4,
276,Avengers: Endgame,Animación,109,25,22.94,4,1.6,
869,The Matrix,Fantasía,175,127,72.57,1,1.4,
963,The Shawshank Redemption,Thriller,166,77,46.39,2,1.5,
684,Avengers: Endgame,Drama,145,58,40,1,4.7,
929,Inception,Fantasía,86,36,41.86,2,4.2,
201,The Godfather,Animación,113,80,70.8,5,1.5,
445,The Shawshank Redemption,Aventura,111,16,14.41,4,2.7,
905,The Dark Knight,Comedia,118,54,45.76,2,4.5,
324,Pulp Fiction,Thriller,175,80,45.71,4,2.2,
35,Avengers: Endgame,Drama,122,66,54.1,2,2.4,
977,The Godfather,Comedia,122,109,89.34,2,1.3,
482,Inception,Fantasía,157,85,54.14,3,3.1,
728,Gladiator,Ciencia Ficción,82,44,53.66,2,4.6,
480,Coco,Ciencia Ficción,125,31,24.8,9,2.5,
65,Inception,Comedia,111,88,79.28,2,4.7,
8,Avengers: Endgame,Aventura,122,16,13.11,3,3.5,
301,La La Land,Comedia,179,178,99.44,2,1.3,
343,The Dark Knight,Fantasía,160,96,60,5,1.5,
431,The Godfather,Comedia,82,18,21.95,2,1.3,
424,Titanic,Drama,153,66,43.14,4,2.8,
332,The Dark Knight,Aventura,142,62,43.66,4,4.4,
438,The Matrix,Romance,119,103,86.55,1,3.3,
588,The Matrix,Acción,97,5,,1,3.9,
174,La La Land,Romance,146,98,67.12,3,3.9,
559,Titanic,Misterio,141,86,60.99,2,1.7,
527,The Lord of the Rings,Comedia,89,80,89.89,1,0.8,
873,Gladiator,Ciencia Ficción,131,82,62.6,2,,
659,Avengers: Endgame,Romance,152,91,,4,,
26,La La Land,Animación,125,41,32.8,4,4.8,
820,Titanic,Fantasía,134,37,27.61,2,4.3,
605,La La Land,Romance,125,40,32,2,1.8,
406,The Lord of the Rings,Thriller,154,104,67.53,3,1.3,
232,Pulp Fiction,Aventura,139,95,68.35,4,4.7,
533,Forrest Gump,Fantasía,176,15,8.52,3,2.6,
819,Interstellar,Ciencia Ficción,179,141,78.77,4,,
550,The Shawshank Redemption,Misterio,105,64,60.95,1,2.1,
788,The Dark Knight,Romance,106,65,61.32,6,4.1,
505,The Shawshank Redemption,Aventura,117,32,27.35,1,2.3,
669,Gladiator,Acción,101,21,20.79,3,1.7,
179,The Shawshank Redemption,Aventura,105,104,99.05,3,4,
132,The Shawshank Redemption,Aventura,165,67,40.61,2,1.1,
823,Coco,Fantasía,148,131,88.51,4,2.8,
455,The Lord of the Rings,Acción,114,90,78.95,4,2.9,
348,Inception,Aventura,145,83,57.24,2,1.3,
540,The Godfather,Thriller,178,153,85.96,2,2.8,
772,Pulp Fiction,Romance,152,51,33.55,3,2.1,
406,Interstellar,Romance,130,20,15.38,3,4.9,
76,The Godfather,Thriller,97,15,15.46,4,2.9,
941,Inception,Romance,122,55,45.08,4,4.5,
579,The Shawshank Redemption,Aventura,91,77,84.62,4,3.6,
854,Interstellar,Misterio,82,36,43.9,4,3.6,
492,Inception,Aventura,161,59,36.65,1,1.4,
194,The Lord of the Rings,Fantasía,86,74,86.05,4,3,
984,Inception,Animación,176,31,17.61,2,2.4,
162,The Lord of the Rings,Misterio,85,55,64.71,1,4.4,
347,Inception,Ciencia Ficción,161,155,96.27,4,0.5,
951,The Matrix,Ciencia Ficción,124,93,75,3,3.6,
361,La La Land,Misterio,165,28,16.97,5,2.6,
769,Interstellar,Aventura,118,24,20.34,2,,
584,Titanic,Comedia,130,96,73.85,2,1.4,
87,Inception,Animación,88,70,79.55,3,1.4,
934,Forrest Gump,Thriller,178,78,43.82,4,3.7,
262,The Shawshank Redemption,Aventura,102,97,95.1,3,3.9,
214,Interstellar,Misterio,91,15,16.48,4,2.1,
665,The Matrix,Comedia,167,9,5.39,1,3.2,
722,The Dark Knight,Aventura,141,3,2.13,2,1,
913,The Dark Knight,Comedia,152,3,1.97,3,3.7,
573,Pulp Fiction,Misterio,156,91,58.33,4,2.7,
780,Fight Club,Aventura,119,118,99.16,1,,
262,Forrest Gump,Acción,133,64,48.12,3,5.5,
730,Coco,Romance,160,12,7.5,8,1.4,
283,Coco,Misterio,86,34,39.53,2,1.7,
648,The Dark Knight,Ciencia Ficción,96,25,26.04,4,2.8,
467,The Matrix,Ciencia Ficción,129,65,50.39,1,2.5,
380,Avengers: Endgame,Animación,103,56,54.37,1,3.8,
362,Fight Club,Drama,81,24,29.63,2,3.3,
449,Coco,Ciencia Ficción,178,134,75.28,1,1.5,
441,Inception,Drama,171,100,58.48,2,1.5,
93,Inception,Acción,162,125,77.16,3,3.6,
621,Gladiator,Misterio,112,93,83.04,1,1.9,
753,The Shawshank Redemption,Comedia,100,14,14,3,4.2,
867,Fight Club,Animación,153,38,24.84,1,4.6,
424,The Shawshank Redemption,Romance,132,42,31.82,4,2.8,
142,The Matrix,Thriller,125,40,32,2,2.8,
291,Avengers: Endgame,Drama,124,132,106.45,3,2.1,
432,Forrest Gump,Romance,88,62,70.45,1,4.2,
749,The Lord of the Rings,Animación,85,48,56.47,3,4.3,
852,Fight Club,Animación,130,59,45.38,4,3.8,
824,The Dark Knight,Ciencia Ficción,114,18,15.79,4,0.4,
689,Forrest Gump,Romance,161,137,85.09,4,2.3,
653,Gladiator,Aventura,132,56,42.42,3,3.9,
701,Coco,Fantasía,98,67,68.37,3,4,
998,Titanic,Animación,148,86,58.11,1,2.1,
49,The Shawshank Redemption,Drama,104,68,65.38,2,3.4,
302,The Shawshank Redemption,Thriller,90,80,88.89,1,2.7,
881,Coco,Thriller,153,139,90.85,2,3,
190,Forrest Gump,Acción,96,77,80.21,3,2.3,
136,Inception,Acción,115,73,63.48,2,3.8,
555,The Shawshank Redemption,Ciencia Ficción,169,160,94.67,3,2.2,
404,Gladiator,Aventura,174,108,62.07,3,1.7,
892,Avengers: Endgame,Ciencia Ficción,175,135,77.14,1,2.6,
865,The Dark Knight,Thriller,100,82,82,4,3.1,
602,La La Land,Comedia,97,60,61.86,3,4.5,
807,Interstellar,Thriller,139,138,99.28,4,3.2,
341,The Dark Knight,Animación,97,90,92.78,2,,
757,The Dark Knight,Romance,80,47,58.75,3,2.9,
945,Avengers: Endgame,Romance,93,93,100,7,2.4,
704,The Shawshank Redemption,Animación,87,44,50.57,3,1.8,
318,Titanic,Animación,145,32,22.07,1,4.9,
618,The Godfather,Thriller,130,122,93.85,1,1.5,
363,Coco,Romance,158,56,35.44,1,5.9,
822,The Lord of the Rings,Romance,139,30,21.58,4,3.6,
382,Coco,Misterio,113,85,75.22,4,3,
233,Inception,Romance,115,96,83.48,4,4.2,
777,The Lord of the Rings,Animación,141,17,12.06,8,4.8,
344,The Shawshank Redemption,Acción,80,46,57.5,1,2.4,
549,The Lord of the Rings,Aventura,164,71,43.29,4,1.2,
817,Inception,Comedia,121,42,34.71,4,2.3,
553,Avengers: Endgame,Animación,80,21,26.25,2,5.6,
529,Coco,Romance,175,134,76.57,3,3.7,
856,The Matrix,Drama,163,76,46.63,2,2.7,
789,Coco,Thriller,133,89,66.92,2,2.6,
819,The Godfather,Thriller,126,41,32.54,2,2.7,
571,The Lord of the Rings,Aventura,179,172,96.09,1,4.6,
935,The Shawshank Redemption,Animación,118,70,59.32,1,3.4,
183,Pulp Fiction,Aventura,109,46,42.2,2,3.9,
41,The Lord of the Rings,Acción,86,23,26.74,1,2.4,
551,The Dark Knight,Fantasía,101,33,32.67,3,2,
397,The Matrix,Ciencia Ficción,129,41,31.78,3,4.1,
704,The Godfather,Drama,124,26,20.97,1,,
779,The Shawshank Redemption,Ciencia Ficción,153,146,95.42,3,3.5,
494,Gladiator,Fantasía,151,130,86.09,3,1.9,
659,Forrest Gump,Drama,170,119,70,2,1.3,
907,La La Land,Ciencia Ficción,89,14,15.73,4,1.7,
333,Avengers: Endgame,Drama,93,82,88.17,4,3.9,
127,Forrest Gump,Aventura,125,58,46.4,3,1.5,
558,Inception,Comedia,154,102,66.23,3,3.4,
557,Coco,Misterio,85,43,50.59,1,,
1,The Lord of the Rings,Drama,100,90,90,3,1.7,
168,The Godfather,Fantasía,141,22,15.6,1,4.5,
620,The Dark Knight,Aventura,176,19,10.8,1,3.9,
19,The Dark Knight,Misterio,98,59,60.2,4,3.5,
332,Titanic,Aventura,167,1,0.6,1,1.4,
584,Coco,Acción,161,102,63.35,1,3.2,
456,Interstellar,Romance,178,107,60.11,3,2.1,
957,Forrest Gump,Thriller,141,21,14.89,4,4.1,
109,The Lord of the Rings,Acción,162,72,44.44,3,3,
268,The Matrix,Fantasía,132,80,60.61,3,4.9,
445,The Godfather,Animación,103,62,60.19,1,3.9,
240,The Dark Knight,Animación,135,25,18.52,2,4.5,
929,Coco,Thriller,141,10,7.09,3,1,
301,Interstellar,Aventura,113,55,48.67,1,4.6,
602,The Godfather,Comedia,101,46,45.54,2,1.2,
103,The Lord of the Rings,Fantasía,147,57,38.78,3,3.1,
988,Avengers: Endgame,Thriller,136,70,51.47,6,4.5,
250,Coco,Misterio,89,84,94.38,3,4.1,
453,Fight Club,Misterio,145,71,48.97,1,4.5,
520,Avengers: Endgame,Animación,87,37,,3,1.5,
153,The Dark Knight,Romance,176,120,68.18,2,2.2,
859,Fight Club,Aventura,117,91,77.78,4,1.9,
174,The Godfather,Animación,141,115,81.56,1,4.6,
343,The Lord of the Rings,Comedia,107,40,37.38,2,1,
670,The Dark Knight,Thriller,89,37,41.57,2,4.9,
431,Titanic,Drama,124,36,29.03,2,3.1,
727,Fight Club,Comedia,144,89,61.81,4,0.1,
689,Coco,Drama,177,138,77.97,2,2.3,
687,Pulp Fiction,Aventura,146,109,74.66,3,4.9,
852,Interstellar,Thriller,88,28,31.82,3,4,
850,The Matrix,Misterio,84,50,59.52,1,1.1,
658,Forrest Gump,Misterio,89,22,24.72,4,3.9,
962,Interstellar,Acción,91,55,60.44,2,4.9,
324,Fight Club,Misterio,161,61,37.89,2,,
990,The Dark Knight,Fantasía,137,14,10.22,4,3.4,
673,Titanic,Acción,100,82,82,1,4.6,
639,Pulp Fiction,Acción,100,34,34,4,3,
420,Titanic,Misterio,144,13,9.03,1,2.2,
594,Pulp Fiction,Animación,82,48,58.54,2,4.5,
485,Forrest Gump,Romance,148,128,86.49,3,3.9,
659,Titanic,Romance,168,63,37.5,2,3.2,
751,Pulp Fiction,Fantasía,143,13,9.09,1,2,
412,Titanic,Ciencia Ficción,128,91,71.09,4,,
936,La La Land,Animación,151,138,91.39,4,3.8,
84,Interstellar,Ciencia Ficción,96,83,86.46,3,2.8,
113,The Shawshank Redemption,Drama,152,88,57.89,3,2.3,
737,Pulp Fiction,Animación,111,23,20.72,3,1.1,
332,Forrest Gump,Thriller,149,94,63.09,3,1.8,
378,Pulp Fiction,Ciencia Ficción,100,30,30,3,2.5,
755,Pulp Fiction,Fantasía,86,83,96.51,3,1.7,
655,Gladiator,Fantasía,86,29,33.72,4,3.5,
41,La La Land,Animación,106,103,97.17,2,1.3,
935,Interstellar,Acción,87,91,104.6,3,1.2,
770,Avengers: Endgame,Thriller,152,11,7.24,2,2,
959,Fight Club,Aventura,107,17,15.89,2,4.4,
797,Inception,Thriller,158,91,57.59,9,4.7,
105,The Shawshank Redemption,Fantasía,145,114,78.62,3,4.3,
202,Pulp Fiction,Drama,150,21,14,1,3.3,
450,The Matrix,Ciencia Ficción,126,94,74.6,1,1.9,
819,Pulp Fiction,Ciencia Ficción,161,0,0,3,4.4,
843,Gladiator,Drama,165,86,52.12,7,1.5,
973,Titanic,Comedia,89,79,88.76,2,3.7,
266,Fight Club,Animación,112,101,90.18,4,3,
910,The Matrix,Fantasía,86,12,13.95,5,1.8,
210,The Shawshank Redemption,Romance,82,8,9.76,4,,
563,The Matrix,Misterio,93,48,51.61,3,2.4,
118,Avengers: Endgame,Drama,123,30,24.39,1,5.6,
713,Interstellar,Drama,125,18,14.4,2,3.4,
377,Forrest Gump,Thriller,140,44,31.43,1,,
551,Coco,Animación,115,97,84.35,4,3.8,
540,Forrest Gump,Animación,92,60,65.22,1,3.3,
771,Coco,Romance,95,43,45.26,4,3.3,
84,The Shawshank Redemption,Misterio,159,136,85.53,1,3.8,
454,The Lord of the Rings,Animación,84,55,65.48,4,4.5,
667,Fight Club,Acción,168,104,61.9,4,0.4,
629,The Lord of the Rings,Fantasía,117,71,,7,4.4,
514,Forrest Gump,Acción,129,88,68.22,2,4.7,
605,Coco,Comedia,117,109,93.16,1,4.1,
678,The Godfather,Fantasía,135,114,84.44,2,5,
387,Gladiator,Aventura,142,63,44.37,1,5,
912,The Shawshank Redemption,Fantasía,127,5,3.94,3,4,
350,The Shawshank Redemption,Fantasía,169,117,69.23,2,4.9,
296,Inception,Romance,138,100,72.46,2,1.6,
258,Inception,Acción,156,5,3.21,4,3.4,
81,Interstellar,Misterio,123,67,54.47,4,2.6,
937,Coco,Thriller,169,90,53.25,1,3.6,
268,La La Land,Romance,134,10,7.46,2,3.9,
419,Interstellar,Fantasía,134,42,31.34,1,4.7,
235,Inception,Thriller,80,77,96.25,3,1.7,
833,The Lord of the Rings,Ciencia Ficción,87,35,40.23,4,3.7,
311,Forrest Gump,Thriller,83,54,65.06,2,2.2,
813,The Dark Knight,Drama,164,64,39.02,1,2.1,
975,The Shawshank Redemption,Romance,165,116,70.3,1,4.4,
986,Avengers: Endgame,Romance,132,95,71.97,2,2.8,
357,The Godfather,Drama,137,127,92.7,2,0.1,
213,The Shawshank Redemption,Ciencia Ficción,116,80,68.97,1,4.4,
574,Pulp Fiction,Animación,128,43,,3,3.8,
49,Fight Club,Animación,146,99,67.81,1,0.2,
127,Gladiator,Animación,98,41,41.84,1,5.7,
223,The Dark Knight,Animación,80,73,91.25,1,4.6,
921,The Godfather,Acción,108,38,35.19,3,2.5,
279,Pulp Fiction,Drama,166,112,67.47,2,2.9,
408,Interstellar,Ciencia Ficción,112,2,1.79,2,3.5,
505,The Godfather,Fantasía,131,21,16.03,2,1.3,
294,The Lord of the Rings,Comedia,120,13,,4,,
796,Inception,Romance,102,13,12.75,4,3.6,
277,The Shawshank Redemption,Thriller,84,31,36.9,2,4.9,
438,The Godfather,Animación,150,15,10,3,4.3,
107,Fight Club,Thriller,136,68,50,2,3,
658,The Matrix,Comedia,85,4,4.71,2,,
420,Avengers: Endgame,Romance,128,16,12.5,4,1.7,
611,Interstellar,Aventura,101,103,101.98,2,2.8,
429,Titanic,Misterio,156,9,5.77,2,4.5,
375,La La Land,Ciencia Ficción,155,15,9.68,4,1.6,
73,Gladiator,Acción,83,41,49.4,3,3.6,
949,La La Land,Thriller,151,120,79.47,2,3.1,
998,The Lord of the Rings,Animación,143,23,16.08,2,2.8,
634,Gladiator,Drama,116,39,33.62,2,2.4,
30,The Godfather,Thriller,110,61,55.45,4,1.2,
188,The Matrix,Romance,116,102,,1,4.5,
364,The Shawshank Redemption,Aventura,124,11,8.87,2,2.9,
866,Titanic,Ciencia Ficción,169,81,47.93,1,5.2,
800,The Lord of the Rings,Drama,87,11,12.64,1,3.4,
451,Pulp Fiction,Misterio,119,5,4.2,2,4.9,
195,The Dark Knight,Romance,176,32,18.18,1,1.7,
156,The Shawshank Redemption,Aventura,172,79,45.93,3,4.2,
172,Pulp Fiction,Drama,84,56,66.67,2,2.7,
847,The Dark Knight,Misterio,107,12,11.21,4,3.4,
41,The Matrix,Thriller,160,101,63.12,1,1,
63,The Dark Knight,Romance,166,57,34.34,2,3.2,
23,Avengers: Endgame,Fantasía,88,44,50,3,2.6,
360,The Shawshank Redemption,Misterio,81,35,43.21,2,5,
75,The Lord of the Rings,Aventura,142,18,12.68,3,1.8,
560,Avengers: Endgame,Fantasía,175,143,81.71,2,,
672,Coco,Fantasía,130,17,13.08,4,2.4,
825,Fight Club,Acción,110,0,0,4,2.3,
118,The Godfather,Aventura,86,61,70.93,3,4.2,
612,Pulp Fiction,Fantasía,109,74,67.89,1,2.8,
380,Fight Club,Thriller,137,16,11.68,2,3.2,
929,Pulp Fiction,Romance,82,67,81.71,2,1.7,
920,The Lord of the Rings,Romance,130,129,99.23,1,3.8,
679,The Godfather,Thriller,135,13,9.63,4,5.9,
290,Coco,Acción,152,65,42.76,3,3.2,
440,Forrest Gump,Ciencia Ficción,89,52,58.43,3,1.3,
668,The Dark Knight,Acción,140,71,50.71,1,1.5,
933,The Matrix,Romance,129,48,37.21,3,2.4,
7,Forrest Gump,Ciencia Ficción,126,61,48.41,2,4.2,
196,Forrest Gump,Acción,169,160,94.67,2,4.7,
421,Gladiator,Fantasía,80,32,40,3,1,
568,Inception,Ciencia Ficción,173,3,1.73,1,4,
833,The Shawshank Redemption,Romance,136,109,80.15,8,3.6,
193,Fight Club,Thriller,117,10,8.55,4,4,
559,Fight Club,Animación,141,137,97.16,1,1.4,
148,Fight Club,Fantasía,158,68,43.04,2,3.1,
787,Avengers: Endgame,Fantasía,168,123,73.21,9,3.5,
669,The Lord of the Rings,Animación,149,31,20.81,2,2.4,
202,Fight Club,Misterio,161,53,32.92,4,2,
444,The Lord of the Rings,Comedia,144,111,77.08,2,4.1,
914,The Shawshank Redemption,Drama,141,77,54.61,3,1.5,
988,Forrest Gump,Aventura,135,84,62.22,3,4.5,
419,Coco,Acción,146,117,80.14,2,3.4,
427,The Shawshank Redemption,Comedia,96,22,22.92,3,3.4,
479,Fight Club,Acción,87,45,51.72,3,4.1,
475,Inception,Comedia,139,53,,3,4,
126,Interstellar,Ciencia Ficción,119,107,89.92,2,3.8,
395,The Godfather,Thriller,160,8,5,1,2.2,
817,Fight Club,Aventura,168,83,49.4,1,4.3,
881,The Matrix,Aventura,141,11,7.8,4,2.8,
806,Interstellar,Acción,120,33,27.5,2,4,
576,The Shawshank Redemption,Animación,91,63,69.23,3,1.5,
325,The Matrix,Ciencia Ficción,172,113,65.7,2,4.6,
392,The Matrix,Misterio,168,53,31.55,3,2.9,
930,Pulp Fiction,Aventura,179,36,20.11,1,4.9,
688,The Matrix,Drama,133,12,9.02,1,1.8,
628,Fight Club,Acción,168,105,62.5,2,4.3,
440,Pulp Fiction,Fantasía,172,127,73.84,2,1.3,
204,Gladiator,Drama,90,59,65.56,2,3.1,
486,Coco,Romance,139,114,82.01,1,2.2,
833,Forrest Gump,Acción,147,123,83.67,2,2.8,
31,The Matrix,Acción,157,46,29.3,4,1.4,
388,Inception,Fantasía,125,6,4.8,2,,
625,Titanic,Ciencia Ficción,117,30,25.64,8,2,
877,The Godfather,Fantasía,140,152,108.57,6,1.8,
434,The Matrix,Aventura,96,35,36.46,4,5,
837,The Lord of the Rings,Thriller,145,28,19.31,4,0.9,
926,Gladiator,Acción,151,35,23.18,4,2.5,
376,The Dark Knight,Romance,115,33,28.7,3,2.8,
344,The Lord of the Rings,Animación,153,74,48.37,4,,
443,The Shawshank Redemption,Acción,86,75,,2,1.9,
579,Titanic,Fantasía,179,125,69.83,3,4.8,
75,The Shawshank Redemption,Comedia,95,74,77.89,4,3.1,
557,Coco,Acción,93,18,19.35,1,3.8,
772,Gladiator,Acción,159,167,105.03,2,1.9,
666,The Dark Knight,Romance,104,25,24.04,2,1.5,
155,The Shawshank Redemption,Romance,83,58,69.88,1,4.2,
430,The Shawshank Redemption,Acción,108,106,98.15,3,3.4,
363,The Shawshank Redemption,Comedia,135,93,68.89,4,3.3,
448,Gladiator,Thriller,85,6,7.06,1,1.7,
987,Titanic,Misterio,80,1,1.25,2,3.7,
234,Forrest Gump,Comedia,118,20,16.95,3,2,
563,The Godfather,Comedia,80,11,13.75,1,2.7,
818,Gladiator,Comedia,142,77,54.23,3,1.6,
262,The Dark Knight,Thriller,136,22,16.18,4,3.4,
827,The Matrix,Ciencia Ficción,146,57,39.04,2,2.3,
125,Coco,Ciencia Ficción,144,55,38.19,3,1.7,
911,Forrest Gump,Comedia,144,107,74.31,2,2.5,
245,Avengers: Endgame,Misterio,100,58,58,2,4.6,
542,La La Land,Fantasía,109,58,53.21,1,4,
938,Forrest Gump,Drama,175,3,1.71,2,4.6,
485,The Matrix,Ciencia Ficción,112,64,57.14,2,4.7,
122,Inception,Animación,127,66,51.97,2,1.9,
125,Pulp Fiction,Romance,101,54,53.47,1,3.5,
549,The Godfather,Thriller,173,40,23.12,2,3.2,
170,The Godfather,Thriller,133,21,15.79,4,4.1,
124,La La Land,Drama,83,13,15.66,4,3.8,
869,Inception,Ciencia Ficción,166,8,4.82,2,2.2,
35,Pulp Fiction,Misterio,134,95,70.9,4,4.6,
87,The Godfather,Misterio,123,90,73.17,1,1.8,
646,The Dark Knight,Romance,168,10,5.95,4,4.2,
708,Interstellar,Comedia,91,6,6.59,1,2.6,
